objectid,radefect,radefectlocation,failure,impacttarget,consequence,riskrating,inspectionglobalid,globalid,createddate,failureimpact,workorderglobalid
297718,Cracks,Branches,4,4,1,9,5711F545-BA63-4FB2-97A5-F405211A5A0F,6C15FB72-B0EF-441B-9EEE-C95A67A4ABCF,2018-08-24 10:22:54.0000000,8,39AE0232-373F-45CB-A1C0-EF4DA3C7DD3A
4681598,Dead Wood,Stem,2,2,3,7,CD4EBA0F-96ED-48F4-B80A-953621B2F740,CED84E29-B4F4-42F3-A939-70A73A3EA6B8,2021-08-22 19:10:13.0000000,4,1B95A5AE-255B-4589-B9E6-E332D1E64987
2588882,Dead Wood,Branches,4,1,3,8,03CBC3FC-913F-47CB-A134-17E665CD71D2,A7819393-D5FA-429C-AC8A-2A631ADAC27D,2020-09-08 16:17:59.0000000,5,343CFA81-F63E-41DE-899A-E79E6B4FECF3
280738,Dead Wood,Branches,2,2,1,5,C4AAD721-3E16-4BE7-BC43-E067C2A45A51,5AF1CD8D-E178-4F9D-A2D5-0E57BE28A676,2018-07-24 13:30:51.0000000,4,
4664618,Dead Wood,Branches,3,3,3,9,75297BB5-D78B-4177-9F04-95F65F44D4AC,D2182D9B-7A31-443C-8F1F-34AD066174E4,2021-08-19 17:21:11.0000000,6,69670934-F3BA-4CB9-BBE2-2688384EBF8E
972650,Dead Wood,Branches,1,2,2,5,E4D466D5-FC5A-4E38-BF0B-0BB540002C1B,2BB14210-D783-4201-945F-BEC302AABE67,2020-01-27 16:38:00.0000000,3,
649416,Decay,Stem,1,3,2,6,1B82820D-AFB1-40CE-BFAB-B2327CE6555C,C6F55F77-A2F2-4711-9DF3-02113D0826BC,2019-11-06 17:31:00.0000000,4,
4467644,Cracks,Branches,2,1,3,6,A212EEF3-F88E-48FF-92E7-4707EA9AAA08,074B60F2-3B06-45A5-AD67-D8D2D563EF13,2021-07-30 16:34:40.0000000,3,
4028083,Dead Wood,Branches,3,2,2,7,E30B6F9C-940A-4FE1-88BD-7902E4C4A422,15D58F5D-9776-42C5-81E0-6B1C467EAA8F,2021-06-11 15:49:33.0000000,5,
4736975,Dead Wood,Branches,2,4,1,7,5B7D0CF5-2F19-4D7F-B8A0-A294C81165C8,D2562A53-FE63-471A-90C2-74824EB61FC3,2021-08-25 19:26:42.0000000,6,
1632076,Dead Wood,Branches,1,1,2,4,76500213-E5E2-47A8-A1A9-AE05D9756EA5,5BF8DE85-86E9-4147-9BC0-3D58975B119A,2020-06-04 15:34:04.0000000,2,
66784,Dead Wood,Branches,3,4,3,10,00215CAE-E512-4ED3-93FC-6286B3624040,5A30E497-3493-4147-AFA3-2C9D19563494,2017-06-30 09:55:19.0000000,7,
336115,Decay,Stem,2,2,4,8,519F4745-62E1-437D-B8CB-838C485CDA31,A5F65D29-1080-41D6-B29C-079C856C1280,2018-10-15 11:37:32.0000000,4,4AE1F6A2-7AA7-496F-8DC3-8F90EE19ED38
353095,Root Problems,Roots,3,2,2,7,31A0A089-E3D6-4E7C-80FA-307E3A4613E6,D3FE6C3A-AA12-4102-A663-EEE2E4ECB806,2018-11-07 12:28:53.0000000,5,F996DAFE-FDFF-4D23-BD7B-877500A8EF89
792656,No Visible Defect,Entire Tree,1,1,1,3,7C237AF9-ECE5-470C-BECD-E22F115948D9,A39205E5-D3A6-4779-A0DA-6177E9EDD47E,2019-12-19 16:14:00.0000000,2,
710289,No Visible Defect,Entire Tree,1,1,1,3,FDB2D317-833C-418D-B709-128464915365,F19532F2-7D00-40D3-B0CF-3A7BEB889CB2,2019-11-27 18:41:00.0000000,2,
2574942,Cracks,Stem,4,2,3,9,62A1F45C-58B8-4DEB-9FBB-F0B8015920DB,C05F6409-2A99-4BFF-B823-49CDF1234189,2020-09-04 19:39:53.0000000,6,
408472,Dead Wood,Branches,2,2,4,8,2BC53378-28F3-4311-A531-9393F342FAB8,8B306C30-9D63-4D3F-BF3F-7C6720FC39CC,2019-03-05 15:32:02.0000000,4,A1DDD8EE-924D-47F4-9346-A61D16B040A5
3346181,Dead Wood,Branches,2,3,2,7,D23E2F57-45A0-4709-81CB-5E08C4FDB159,0CCC020E-02BB-4F3E-B789-6AAE2086319F,2021-01-28 14:58:01.0000000,5,
476315,Dead Wood,Branches,2,4,2,8,56EC8C9B-74BD-4A8F-A31B-4E8ED084DB5F,1CB52F97-1E3E-4654-8247-E405F7002AAB,2019-06-17 10:30:08.0000000,6,8A4C88A0-8270-44BE-A271-648D41A68155
430948,Decay,Stem,2,1,3,6,CE0333AC-3F60-4ACC-8021-08C1B8A0B9FA,A5E5A036-DC71-4695-8BE4-724676CE2F34,2019-04-26 11:41:27.0000000,3,
283609,Dead Wood,Branches,3,3,2,8,B9BB4F99-C4D7-4767-AEC5-1F3C7F1E617D,B28100B4-DAC2-4C7C-AA4D-8472AED38D1F,2018-07-30 15:56:26.0000000,6,
2784628,Poor Tree Architecture,Branches,1,2,1,4,D456ABB5-939B-4098-900E-BD157E00313E,1FF07FA0-17BF-4B73-9BEF-C57D2DFC20A1,2020-10-13 13:24:40.0000000,3,
584198,No Visible Defect,Entire Tree,1,1,1,3,C66F9866-F8A2-4B41-83D5-D80AE97EBB40,B14C741D-A41C-4495-BBAC-77CA59C00E7F,2019-09-18 14:15:59.0000000,2,
266629,No Visible Defect,Entire Tree,1,1,1,3,B83CE4D6-D90C-4018-B15F-88DA2B0C9146,4ACA76B3-7FDD-4713-9AF3-41E34F42C24C,2018-06-26 11:01:17.0000000,2,
4600874,Dead Wood,Branches,3,2,4,9,BF52C1D9-4B5F-482C-978B-E70E8800BEEF,0F5A9D17-EC20-48B4-AEDE-C9DC96028CCE,2021-08-11 15:01:00.0000000,5,AE3280FA-5ABA-473C-BD2D-C2F97C908B1F
3875002,Dead Wood,Branches,4,2,1,7,72366D4D-5A57-424B-B06A-A5663F989D5D,94FA71D8-752C-469D-AD6D-096EE4E37CAC,2021-05-21 17:56:44.0000000,6,
66615,Dead Wood,Branches,3,3,3,9,0E6D8AC6-E89D-40A0-B450-DD518870E978,E26B7E6E-C627-4BBF-B786-3811D1EAB055,2017-07-06 12:05:51.0000000,6,
650813,Dead Wood,Branches,2,2,2,6,3AFD4C94-FC0C-4264-A877-5F79CD5A26BC,E1EB10D5-BF3A-494A-8865-B4A60098F436,2019-11-07 18:04:00.0000000,4,1D0E3762-A943-4B29-9E0D-16B7F9BC263A
3724623,Decay,Branches,3,3,3,9,CD674DC2-2887-44B5-B33D-C1FFE22CB912,18567B94-A0C9-4457-B995-84FFD3B64B5A,2021-04-27 13:15:32.0000000,6,31A4FC85-80F4-4856-939B-FC13C9BA2A00
